reservation_datetime,heure,heure_int,minute,jour_semaine,season,ville,gouvernorat,zone_type,latitude,longitude,population,intensite_ville,has_beach,beach_name,periode,cause_circulation,weather_code,weathercode_raw,weather_label,weather_mult,temperature_2m,precipitation,rain,windspeed_10m,visibility,sunrise,sunset,trafic_niveau,trafic_label,demande,indice_congestion,retard_estime_min,vitesse_moy_kmh,chauffeurs_actifs,is_night,is_ramadan_slot,is_friday_slot,is_school_slot,is_prayer_slot,is_beach_hour,beach_peak_reason,beach_surge_applied,beach_surge_value,surge_multiplier
2026-04-01 09:45:05,03:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,46,1,37,64,0,0,0,0,0,0,none,0,1.0,1.298
2026-04-01 09:45:05,04:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,42,5,41,66,0,0,0,0,0,0,none,0,1.0,1.293
2026-04-01 09:45:05,04:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,44,4,40,64,0,0,0,0,0,0,none,0,1.0,1.248
2026-04-01 09:45:05,05:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,46,3,40,65,0,0,0,0,0,0,none,0,1.0,1.289
2026-04-01 09:45:05,05:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,45,5,41,64,0,0,0,0,0,0,none,0,1.0,1.409
2026-04-01 09:45:05,06:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,65,6,26,143,0,0,0,0,0,0,none,0,1.0,1.568
2026-04-01 09:45:05,06:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,65,5,26,145,0,0,0,0,0,0,none,0,1.0,1.594
2026-04-01 09:45:05,06:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,début_journée_travail,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,71,9,25,141,0,0,0,0,0,0,none,0,1.0,1.847
2026-04-01 09:45:05,06:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,début_journée_travail,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,65,5,23,143,0,0,0,0,0,0,none,0,1.0,1.613
2026-04-01 09:45:05,07:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_matin,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,93,23,10,142,0,0,0,0,0,0,none,0,1.0,2.377
2026-04-01 09:45:05,07:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_matin,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,94,21,13,141,0,0,0,0,0,0,none,0,1.0,2.427
2026-04-01 09:45:05,07:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_matin,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,90,18,15,142,0,0,0,0,0,0,none,0,1.0,2.291
2026-04-01 09:45:05,07:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,surge,61,5,40,143,0,0,0,0,0,0,none,0,1.0,2.192
2026-04-01 09:45:05,08:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_matin,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,87,23,14,145,0,0,0,0,0,0,none,0,1.0,2.251
2026-04-01 09:45:05,08:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_matin,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,92,19,14,145,0,0,0,0,0,0,none,0,1.0,2.435
2026-04-01 09:45:05,08:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_matin,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,92,18,15,141,0,0,0,0,0,0,none,0,1.0,2.384
2026-04-01 09:45:05,08:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,surge,66,4,39,144,0,0,0,0,0,0,none,0,1.0,2.374
2026-04-01 09:45:05,09:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,fin_rush_entrée_bureau,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,67,6,26,145,0,0,0,0,0,0,none,0,1.0,1.798
2026-04-01 09:45:05,09:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,fin_rush_entrée_bureau,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,69,5,24,142,0,0,0,0,0,0,none,0,1.0,1.877
2026-04-01 09:45:05,09:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,fin_rush_entrée_bureau,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,71,10,23,143,0,0,0,0,0,0,none,0,1.0,1.845
2026-04-01 09:45:05,09:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,fin_rush_entrée_bureau,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,70,6,21,145,0,0,0,0,0,0,none,0,1.0,2.069
2026-04-01 09:45:05,10:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,53,0,38,142,0,0,0,0,0,0,none,0,1.0,1.613
2026-04-01 09:45:05,10:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,53,0,36,144,0,0,0,0,0,0,none,0,1.0,1.554
2026-04-01 09:45:05,11:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,46,5,38,144,0,0,0,0,0,0,none,0,1.0,1.454
2026-04-01 09:45:05,11:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,55,2,39,144,0,0,0,0,0,0,none,0,1.0,1.638
2026-04-01 09:45:05,11:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,préparation_prière_vendredi,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,49,3,39,144,0,0,0,0,0,0,none,0,1.0,1.638
2026-04-01 09:45:05,11:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,préparation_prière_vendredi,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,48,1,40,145,0,0,0,0,0,0,none,0,1.0,1.647
2026-04-01 09:45:05,12:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,prière_dhuhr_mosquée,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,60,5,25,144,0,0,0,0,0,0,none,0,1.0,1.529
2026-04-01 09:45:05,12:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sortie_lycées_collèges,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,70,9,27,144,0,0,0,0,0,0,none,0,1.0,2.086
2026-04-01 09:45:05,12:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sortie_mosquée_jumu3a,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,76,7,24,141,0,0,0,0,0,0,none,0,1.0,2.262
2026-04-01 09:45:05,12:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sortie_mosquée_jumu3a,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,77,9,21,141,0,0,0,0,0,0,none,0,1.0,2.262
2026-04-01 09:45:05,13:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_déjeuner_retour_maison,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,90,22,12,142,0,0,0,0,0,0,none,0,1.0,2.404
2026-04-01 09:45:05,13:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_déjeuner_retour_maison,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,84,23,15,141,0,0,0,0,0,0,none,0,1.0,2.038
2026-04-01 09:45:05,13:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_déjeuner_retour_maison,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,88,20,15,144,0,0,0,0,0,0,none,0,1.0,2.415
2026-04-01 09:45:05,13:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_déjeuner_retour_maison,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,46,2,40,141,0,0,0,0,0,0,none,0,1.0,1.297
2026-04-01 09:45:05,14:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,reprise_après_déjeuner,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,66,5,24,142,0,0,0,0,0,0,none,0,1.0,1.779
2026-04-01 09:45:05,14:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,reprise_après_déjeuner,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,69,6,21,142,0,0,0,0,0,0,none,0,1.0,1.828
2026-04-01 09:45:05,14:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,reprise_après_déjeuner,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,70,8,27,141,0,0,0,0,0,0,none,0,1.0,1.983
2026-04-01 09:45:05,14:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,reprise_après_déjeuner,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,69,10,24,142,0,0,0,0,0,0,none,0,1.0,1.829
2026-04-01 09:45:05,15:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,49,4,38,141,0,0,0,0,0,0,none,0,1.0,1.543
2026-04-01 09:45:05,15:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,46,0,37,143,0,0,0,0,0,0,none,0,1.0,1.49
2026-04-01 09:45:05,16:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,64,7,23,145,0,0,0,0,0,0,none,0,1.0,1.76
2026-04-01 09:45:05,16:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,70,8,21,144,0,0,0,0,0,0,none,0,1.0,2.045
2026-04-01 09:45:05,16:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sortie_écoles_privées,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,71,10,21,143,0,0,0,0,0,0,none,0,1.0,1.933
2026-04-01 09:45:05,16:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sortie_écoles_privées,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,70,9,24,145,0,0,0,0,0,0,none,0,1.0,1.841
2026-04-01 09:45:05,17:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_soir,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,85,19,14,142,0,0,0,0,0,0,none,0,1.0,2.277
2026-04-01 09:45:05,17:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_soir,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,88,21,16,144,0,0,0,0,0,0,none,0,1.0,2.393
2026-04-01 09:45:05,17:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_soir,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,92,23,14,142,0,0,0,0,0,0,none,0,1.0,2.329
2026-04-01 09:45:05,17:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,rush_iftar_ramadan,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,surge,71,1,36,142,0,0,0,0,0,0,none,0,1.0,2.489
2026-04-01 09:45:05,18:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_soir,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,89,22,12,145,0,0,0,0,0,0,none,0,1.0,2.277
2026-04-01 09:45:05,18:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_soir,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,90,23,14,144,0,0,0,0,0,0,none,0,1.0,2.332
2026-04-01 09:45:05,18:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,pic_absolu_soir,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,3,élevé,surge,92,19,14,144,0,0,0,0,0,0,none,0,1.0,2.318
2026-04-01 09:45:05,18:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,surge,68,4,35,142,0,0,0,0,0,0,none,0,1.0,2.385
2026-04-01 09:45:05,19:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,fin_embouteillage_soir,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,69,5,23,142,0,0,0,0,0,0,none,0,1.0,1.921
2026-04-01 09:45:05,19:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,fin_embouteillage_soir,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,65,10,25,145,0,0,0,0,0,0,none,0,1.0,1.766
2026-04-01 09:45:05,19:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,fin_embouteillage_soir,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,72,8,24,145,0,0,0,0,0,0,none,0,1.0,1.971
2026-04-01 09:45:05,19:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,fin_embouteillage_soir,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,73,7,21,145,0,0,0,0,0,0,none,0,1.0,1.98
2026-04-01 09:45:05,20:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,75,9,23,64,0,0,0,0,0,0,none,0,1.0,2.015
2026-04-01 09:45:05,20:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,64,8,27,65,0,0,0,0,0,0,none,0,1.0,1.784
2026-04-01 09:45:05,20:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,69,8,24,64,0,0,0,0,0,0,none,0,1.0,1.724
2026-04-01 09:45:05,20:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,2,modéré,rush,64,6,27,63,0,0,0,0,0,0,none,0,1.0,1.741
2026-04-01 09:45:05,21:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,rush,55,5,39,63,0,0,0,0,0,0,none,0,1.0,1.721
2026-04-01 09:45:05,21:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,rush,57,5,40,66,0,0,0,0,0,0,none,0,1.0,1.75
2026-04-01 09:45:05,21:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,rush,54,1,39,64,0,0,0,0,0,0,none,0,1.0,1.793
2026-04-01 09:45:05,21:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,rush,54,4,35,65,0,0,0,0,0,0,none,0,1.0,1.706
2026-04-01 09:45:05,22:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sortie_prière_tarawih,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,44,5,40,63,0,0,0,0,0,0,none,0,1.0,1.286
2026-04-01 09:45:05,22:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,sortie_prière_tarawih,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,47,1,36,64,0,0,0,0,0,0,none,0,1.0,1.314
2026-04-01 09:45:05,23:00,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,46,5,36,66,0,0,0,0,0,0,none,0,1.0,1.407
2026-04-01 09:45:05,23:15,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,flux_habituel,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,45,5,38,64,0,0,0,0,0,0,none,0,1.0,1.346
2026-04-01 09:45:05,23:30,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,retour_soirées_tardives,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,45,3,39,65,0,0,0,0,0,0,none,0,1.0,1.326
2026-04-01 09:45:05,23:45,9,45,2,printemps,Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,matin_normal,retour_soirées_tardives,2,61,pluie,1.1,11.2,0.3,0.3,14.9,28620.0,06:04,18:40,1,faible,normal,49,3,40,62,0,0,0,0,0,0,none,0,1.0,1.346
2026-04-01 09:45:05,00:00,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,36,3,38,5,0,0,0,0,0,1,afflux_matin,1,1.15,1.231
2026-04-01 09:45:05,00:30,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,34,1,40,5,0,0,0,0,0,1,afflux_matin,1,1.15,1.134
2026-04-01 09:45:05,01:00,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,38,4,40,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.279
2026-04-01 09:45:05,01:30,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,41,1,38,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.324
2026-04-01 09:45:05,02:00,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,37,0,41,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.175
2026-04-01 09:45:05,02:30,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,suhoor_restaurants,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,41,2,40,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.228
2026-04-01 09:45:05,03:00,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,39,4,40,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.209
2026-04-01 09:45:05,03:30,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,33,4,41,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.188
2026-04-01 09:45:05,04:00,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,39,1,38,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.164
2026-04-01 09:45:05,04:30,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,37,3,39,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.11
2026-04-01 09:45:05,05:00,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,35,0,40,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.179
2026-04-01 09:45:05,05:30,9,45,2,printemps,Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,matin_normal,flux_habituel,2,61,pluie,1.1,11.1,0.6,0.6,18.7,17880.0,06:04,18:40,1,faible,normal,41,2,37,4,0,0,0,0,0,1,afflux_matin,1,1.15,1.275
