ville,gouvernorat,zone_type,latitude,longitude,population,intensite_ville,has_beach,beach_name,heure,heure_int,minute,periode,cause_circulation,trafic_niveau,trafic_label,demande,is_night,is_ramadan_slot,is_friday_slot,is_school_slot,is_prayer_slot,is_beach_hour,beach_peak_reason,beach_surge_applied,beach_surge_value,surge_multiplier,indice_congestion,retard_estime_min,vitesse_moy_kmh,chauffeurs_actifs
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,17:00,17,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.277,85,19,14,142
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,17:15,17,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.393,88,21,16,144
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,17:30,17,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.329,92,23,14,142
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,17:45,17,45,ramadan_iftar,rush_iftar_ramadan,1,faible,surge,0,1,0,0,0,0,,0,1.0,2.489,71,1,36,142
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,18:00,18,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.277,89,22,12,145
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,18:15,18,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.332,90,23,14,144
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,18:30,18,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.318,92,19,14,144
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,18:45,18,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,2.385,68,4,35,142
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,19:00,19,0,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.921,69,5,23,142
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,19:15,19,15,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.766,65,10,25,145
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,19:30,19,30,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.971,72,8,24,145
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,19:45,19,45,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.98,73,7,21,145
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,20:00,20,0,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,2.015,75,9,23,64
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,20:15,20,15,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.784,64,8,27,65
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,20:30,20,30,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.724,69,8,24,64
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,20:45,20,45,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.741,64,6,27,63
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,21:00,21,0,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.721,55,5,39,63
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,21:15,21,15,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.75,57,5,40,66
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,21:30,21,30,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.793,54,1,39,64
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,21:45,21,45,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.706,54,4,35,65
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,22:00,22,0,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.286,44,5,40,63
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,22:30,22,30,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.314,47,1,36,64
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,23:00,23,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.407,46,5,36,66
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,23:15,23,15,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.346,45,5,38,64
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,23:30,23,30,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.326,45,3,39,65
Ben Arous,Ben Arous,banlieue,36.7533,10.2283,716300,4,0,,23:45,23,45,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.346,49,3,40,62
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,00:00,0,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.231,36,3,38,5
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,00:30,0,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.134,34,1,40,5
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,01:00,1,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.279,38,4,40,2
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,01:30,1,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.324,41,1,38,3
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,02:00,2,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.175,37,0,41,6
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,02:30,2,30,ramadan_suhoor,suhoor_restaurants,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.228,41,2,40,3
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,03:00,3,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.209,39,4,40,3
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,03:30,3,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.188,33,4,41,2
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,04:00,4,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.164,39,1,38,3
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,04:30,4,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.11,37,3,39,2
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,05:00,5,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.179,35,0,40,2
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,05:30,5,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.275,41,2,37,4
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,06:00,6,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.381,54,4,23,9
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,06:15,6,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.429,53,7,27,11
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,06:30,6,30,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.63,61,7,27,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,06:45,6,45,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.451,58,7,25,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,07:00,7,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.115,81,19,14,11
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,07:15,7,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.213,82,20,13,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,07:30,7,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.051,80,18,11,11
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,07:45,7,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.913,48,3,40,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,08:00,8,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.002,79,20,15,9
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,08:15,8,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.111,77,20,12,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,08:30,8,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.114,82,20,12,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,08:45,8,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,2.101,55,4,40,9
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,09:00,9,0,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.096,70,10,26,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,09:15,9,15,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.165,74,8,23,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,09:30,9,30,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.168,76,10,26,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,09:45,9,45,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.381,77,10,24,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,10:00,10,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.908,55,8,38,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,10:30,10,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.8,52,7,40,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,11:00,11,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.726,49,7,39,11
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,11:15,11,15,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.902,58,7,39,11
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,11:30,11,30,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,1,1.3,1.932,53,4,42,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,11:45,11,45,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,1,1.3,1.872,56,3,41,9
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,12:00,12,0,prière_dhuhr,prière_dhuhr_mosquée,2,modéré,rush,0,0,0,0,1,0,,0,1.0,1.382,51,7,25,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,12:15,12,15,sortie_école_midi,sortie_lycées_collèges,2,modéré,rush,0,0,0,1,0,0,,0,1.0,1.89,60,9,26,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,12:30,12,30,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,2.013,62,10,28,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,12:45,12,45,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,2.072,68,4,24,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,13:00,13,0,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.09,78,16,16,11
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,13:15,13,15,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.837,73,16,15,11
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,13:30,13,30,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.117,76,20,15,9
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,13:45,13,45,déjeuner_tunisien,pic_déjeuner_retour_maison,1,faible,normal,0,0,0,0,0,0,,0,1.0,1.156,34,3,40,9
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,14:00,14,0,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.015,73,11,23,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,14:15,14,15,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.087,73,11,24,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,14:30,14,30,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.225,75,13,24,9
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,14:45,14,45,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.064,69,13,25,11
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,15:00,15,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.735,52,8,42,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,15:30,15,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.648,50,8,38,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,16:00,16,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.976,71,11,23,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,16:15,16,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.265,77,12,23,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,16:30,16,30,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,1,1.25,2.192,74,11,28,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,16:45,16,45,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,1,1.25,1.984,71,7,26,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,17:00,17,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.075,81,21,15,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,17:15,17,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.175,83,19,13,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,17:30,17,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.081,79,19,11,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,17:45,17,45,ramadan_iftar,rush_iftar_ramadan,1,faible,surge,0,1,0,0,0,0,,0,1.0,2.181,56,0,42,11
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,18:00,18,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.09,80,17,17,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,18:15,18,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.062,77,20,17,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,18:30,18,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.01,80,19,14,8
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,18:45,18,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,2.189,54,2,42,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,19:00,19,0,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.329,79,13,25,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,19:15,19,15,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.127,72,8,25,10
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,19:30,19,30,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.316,74,8,25,12
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,19:45,19,45,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.419,76,8,24,11
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,20:00,20,0,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.419,77,9,27,5
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,20:15,20,15,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.124,71,9,23,5
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,20:30,20,30,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.082,69,9,27,3
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,20:45,20,45,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.074,72,8,25,3
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,21:00,21,0,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.53,44,1,39,2
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,21:15,21,15,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.608,44,4,39,6
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,21:30,21,30,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.578,46,3,42,4
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,21:45,21,45,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.56,42,0,42,6
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,22:00,22,0,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.214,36,1,39,3
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,22:30,22,30,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.218,38,4,39,5
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,23:00,23,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.303,38,1,39,5
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,23:15,23,15,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.218,40,5,38,2
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,23:30,23,30,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.188,37,2,42,5
Hammam-Lif,Ben Arous,balnéaire,36.7297,10.3336,53000,3,1,Plage Hammam-Lif,23:45,23,45,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.206,39,1,37,5
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,00:00,0,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.341,40,2,38,6
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,00:30,0,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.211,36,4,41,4
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,01:00,1,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.321,38,4,40,6
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,01:30,1,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.334,41,1,40,6
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,02:00,2,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.198,35,0,40,3
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,02:30,2,30,ramadan_suhoor,suhoor_restaurants,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.288,41,0,38,2
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,03:00,3,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.265,37,1,35,4
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,03:30,3,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.225,35,1,39,4
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,04:00,4,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.179,38,4,40,3
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,04:30,4,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.196,38,5,37,3
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,05:00,5,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.221,35,0,35,6
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,05:30,5,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.337,38,4,38,5
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,06:00,6,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.443,51,4,26,9
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,06:15,6,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.489,58,9,24,11
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,06:30,6,30,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.671,55,9,25,9
Rades,Ben Arous,banlieue,36.7667,10.2667,55000,3,0,,06:45,6,45,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.497,53,7,23,10
